unix_timestamp,value
1708790400,2.07
1708794000,1.84
1708797600,1.84
1708801200,1.61
1708804800,1.38
1708808400,1.38
1708812000,1.38
1708815600,1.38
1708819200,0.92
1708822800,0.92
1708826400,0.92
1708830000,1.38
1708833600,1.84
1708837200,1.84
1708840800,1.61
1708844400,0.92
1708848000,1.15
1708851600,0.92
1708855200,0.23
1708858800,0.92
1708862400,1.38
1708866000,1.61
1708869600,1.84
1708873200,2.07
1708876800,2.07
1708880400,1.84
1708884000,1.84
1708887600,1.61
1708891200,1.38
1708894800,1.38
1708898400,1.38
1708902000,1.38
1708905600,0.92
1708909200,0.92
1708912800,0.92
1708916400,1.38
1708920000,1.84
1708923600,1.84
1708927200,1.61
1708930800,0.92
1708934400,1.15
1708938000,0.92
1708941600,0.23
1708945200,0.92
1708948800,1.38
1708952400,1.61
1708956000,1.84
1708959600,2.07
1708963200,2.07
1708966800,1.84
1708970400,1.84
1708974000,1.61
1708977600,1.38
1708981200,1.38
1708984800,1.38
1708988400,1.38
1708992000,0.92
1708995600,0.92
1708999200,0.92
1709002800,1.38
1709006400,1.84
1709010000,1.84
1709013600,1.61
1709017200,0.92
1709020800,1.15
1709024400,0.92
1709028000,0.23
1709031600,0.92
1709035200,1.38
1709038800,1.61
1709042400,1.84
1709046000,2.07
1709049600,2.07
1709053200,1.84
1709056800,1.84
1709060400,1.61
1709064000,1.38
1709067600,1.38
1709071200,1.38
1709074800,1.38
1709078400,0.92
1709082000,0.92
1709085600,0.92
1709089200,1.38
1709092800,1.84
1709096400,1.84
1709100000,1.61
1709103600,0.92
1709107200,1.15
1709110800,0.92
1709114400,0.23
1709118000,0.92
1709121600,1.38
1709125200,1.61
1709128800,1.84
1709132400,2.07
1709136000,2.07
1709139600,1.84
1709143200,1.84
1709146800,1.61
1709150400,1.38
1709154000,1.38
1709157600,1.38
1709161200,1.38
1709164800,0.92
1709168400,0.92
1709172000,0.92
1709175600,1.38
1709179200,1.84
1709182800,1.84
1709186400,1.61
1709190000,0.92
1709193600,1.15
1709197200,0.92
1709200800,0.23
1709204400,0.92
1709208000,1.38
1709211600,1.61
1709215200,1.84
1709218800,2.07
1709222400,2.07
1709226000,1.84
1709229600,1.84
1709233200,1.61
1709236800,1.38
1709240400,1.38
1709244000,1.38
1709247600,1.38
1709251200,0.92
1709254800,0.92
1709258400,0.92
1709262000,1.38
1709265600,1.84
1709269200,1.84
1709272800,1.61
1709276400,0.92
1709280000,1.15
1709283600,0.92
1709287200,0.23
1709290800,0.92
1709294400,1.38
1709298000,1.61
1709301600,1.84
1709305200,2.07
1709308800,2.07
1709312400,1.84
1709316000,1.84
1709319600,1.61
1709323200,1.38
1709326800,1.38
1709330400,1.38
1709334000,1.38
1709337600,0.92
1709341200,0.92
1709344800,0.92
1709348400,1.38
1709352000,1.84
1709355600,1.84
1709359200,1.61
1709362800,0.92
1709366400,1.15
1709370000,0.92
1709373600,0.23
1709377200,0.92
1709380800,1.38
1709384400,1.61
1709388000,1.84
1709391600,2.07
1709395200,2.07
1709398800,1.84
1709402400,1.84
1709406000,1.61
1709409600,1.38
1709413200,1.38
1709416800,1.38
1709420400,1.38
1709424000,0.92
1709427600,0.92
1709431200,0.92
1709434800,1.38
1709438400,1.84
1709442000,1.84
1709445600,1.61
1709449200,0.92
1709452800,1.15
1709456400,0.92
1709460000,0.23
1709463600,0.92
1709467200,1.38
1709470800,1.61
1709474400,1.84
1709478000,2.07
1709481600,2.07
1709485200,1.84
1709488800,1.84
1709492400,1.61
1709496000,1.38
1709499600,1.38
1709503200,1.38
1709506800,1.38
1709510400,0.92
1709514000,0.92
1709517600,0.92
1709521200,1.38
1709524800,1.84
1709528400,1.84
1709532000,1.61
1709535600,0.92
1709539200,1.15
1709542800,0.92
1709546400,0.23
1709550000,0.92
1709553600,1.38
1709557200,1.61
1709560800,1.84
1709564400,2.07
1709568000,2.07
1709571600,1.84
1709575200,1.84
1709578800,1.61
1709582400,1.38
1709586000,1.38
1709589600,1.38
1709593200,1.38
1709596800,0.92
1709600400,0.92
1709604000,0.92
1709607600,1.38
1709611200,1.84
1709614800,1.84
1709618400,1.61
1709622000,0.92
1709625600,1.15
1709629200,0.92
1709632800,0.23
1709636400,0.92
1709640000,1.38
1709643600,1.61
1709647200,1.84
1709650800,2.07
1709654400,2.07
1709658000,1.84
1709661600,1.84
1709665200,1.61
1709668800,1.38
1709672400,1.38
1709676000,1.38
1709679600,1.38
1709683200,0.92
1709686800,0.92
1709690400,0.92
1709694000,1.38
1709697600,1.84
1709701200,1.84
1709704800,1.61
1709708400,0.92
1709712000,1.15
1709715600,0.92
1709719200,0.23
1709722800,0.92
1709726400,1.38
1709730000,1.61
1709733600,1.84
1709737200,2.07
1709740800,2.07
1709744400,1.84
1709748000,1.84
1709751600,1.61
1709755200,1.38
1709758800,1.38
1709762400,1.38
1709766000,1.38
1709769600,0.92
1709773200,0.92
1709776800,0.92
1709780400,1.38
1709784000,1.84
1709787600,1.84
1709791200,1.61
1709794800,0.92
1709798400,1.15
1709802000,0.92
1709805600,0.23
1709809200,0.92
1709812800,1.38
1709816400,1.61
1709820000,1.84
1709823600,2.07
1709827200,2.07
1709830800,1.84
1709834400,1.84
1709838000,1.61
1709841600,1.38
1709845200,1.38
1709848800,1.38
1709852400,1.38
1709856000,0.92
1709859600,0.92
1709863200,0.92
1709866800,1.38
1709870400,1.84
1709874000,1.84
1709877600,1.61
1709881200,0.92
1709884800,1.15
1709888400,0.92
1709892000,0.23
1709895600,0.92
1709899200,1.38
1709902800,1.61
1709906400,1.84
1709910000,2.07
1709913600,2.07
1709917200,1.84
1709920800,1.84
1709924400,1.61
1709928000,1.38
1709931600,1.38
1709935200,1.38
1709938800,1.38
1709942400,0.92
1709946000,0.92
1709949600,0.92
1709953200,1.38
1709956800,1.84
1709960400,1.84
1709964000,1.61
1709967600,0.92
1709971200,1.15
1709974800,0.92
1709978400,0.23
1709982000,0.92
1709985600,1.38
1709989200,1.61
1709992800,1.84
1709996400,2.07
1710000000,2.07
1710003600,1.84
1710007200,1.84
1710010800,1.61
1710014400,1.38
1710018000,1.38
1710021600,1.38
1710025200,1.38
1710028800,0.92
1710032400,0.92
1710036000,0.92
1710039600,1.38
1710043200,1.84
1710046800,1.84
1710050400,1.61
1710054000,0.92
1710057600,1.15
1710061200,0.92
1710064800,0.23
1710068400,0.92
1710072000,1.38
1710075600,1.61
1710079200,1.84
1710082800,2.07
1710086400,2.07
1710090000,1.84
1710093600,1.84
1710097200,1.61
1710100800,1.38
1710104400,1.38
1710108000,1.38
1710111600,1.38
1710115200,0.92
1710118800,0.92
1710122400,0.92
1710126000,1.38
1710129600,1.84
1710133200,1.84
1710136800,1.61
1710140400,0.92
1710144000,1.15
1710147600,0.92
1710151200,0.23
1710154800,0.92
1710158400,1.38
1710162000,1.61
1710165600,1.84
1710169200,2.07
1710172800,2.07
1710176400,1.84
1710180000,1.84
1710183600,1.61
1710187200,1.38
1710190800,1.38
1710194400,1.38
1710198000,1.38
1710201600,0.92
1710205200,0.92
1710208800,0.92
1710212400,1.38
1710216000,1.84
1710219600,1.84
1710223200,1.61
1710226800,0.92
1710230400,1.15
1710234000,0.92
1710237600,0.23
1710241200,0.92
1710244800,1.38
1710248400,1.61
1710252000,1.84
1710255600,2.07
1710259200,2.07
1710262800,1.84
1710266400,1.84
1710270000,1.61
1710273600,1.38
1710277200,1.38
1710280800,1.38
1710284400,1.38
1710288000,0.92
1710291600,0.92
1710295200,0.92
1710298800,1.38
1710302400,1.84
1710306000,1.84
1710309600,1.61
1710313200,0.92
1710316800,1.15
1710320400,0.92
1710324000,0.23
1710327600,0.92
1710331200,1.38
1710334800,1.61
1710338400,1.84
1710342000,2.07
1710345600,2.07
1710349200,1.84
1710352800,1.84
1710356400,1.61
1710360000,1.38
1710363600,1.38
1710367200,1.38
1710370800,1.38
1710374400,0.92
1710378000,0.92
1710381600,0.92
1710385200,1.38
1710388800,1.84
1710392400,1.84
1710396000,1.61
1710399600,0.92
1710403200,1.15
1710406800,0.92
1710410400,0.23
1710414000,0.92
1710417600,1.38
1710421200,1.61
1710424800,1.84
1710428400,2.07
1710432000,2.07
1710435600,1.84
1710439200,1.84
1710442800,1.61
1710446400,1.38
1710450000,1.38
1710453600,1.38
1710457200,1.38
1710460800,0.92
1710464400,0.92
1710468000,0.92
1710471600,1.38
1710475200,1.84
1710478800,1.84
1710482400,1.61
1710486000,0.92
1710489600,1.15
1710493200,0.92
1710496800,0.23
1710500400,0.92
1710504000,1.38
1710507600,1.61
1710511200,1.84
1710514800,2.07
1710518400,2.07
1710522000,1.84
1710525600,1.84
1710529200,1.61
1710532800,1.38
1710536400,1.38
1710540000,1.38
1710543600,1.38
1710547200,0.92
1710550800,0.92
1710554400,0.92
1710558000,1.38
1710561600,1.84
1710565200,1.84
1710568800,1.61
1710572400,0.92
1710576000,1.15
1710579600,0.92
1710583200,0.23
1710586800,0.92
1710590400,1.38
1710594000,1.61
1710597600,1.84
1710601200,2.07
1710604800,2.07
1710608400,1.84
1710612000,1.84
1710615600,1.61
1710619200,1.38
1710622800,1.38
1710626400,1.38
1710630000,1.38
1710633600,0.92
1710637200,0.92
1710640800,0.92
1710644400,1.38
1710648000,1.84
1710651600,1.84
1710655200,1.61
1710658800,0.92
1710662400,1.15
1710666000,0.92
1710669600,0.23
1710673200,0.92
1710676800,1.38
1710680400,1.61
1710684000,1.84
1710687600,2.07
1710691200,2.07
1710694800,1.84
1710698400,1.84
1710702000,1.61
1710705600,1.38
1710709200,1.38
1710712800,1.38
1710716400,1.38
1710720000,0.92
1710723600,0.92
1710727200,0.92
1710730800,1.38
1710734400,1.84
1710738000,1.84
1710741600,1.61
1710745200,0.92
1710748800,1.15
1710752400,0.92
1710756000,0.23
1710759600,0.92
1710763200,1.38
1710766800,1.61
1710770400,1.84
1710774000,2.07
1710777600,2.07
1710781200,1.84
1710784800,1.84
1710788400,1.61
1710792000,1.38
1710795600,1.38
1710799200,1.38
1710802800,1.38
1710806400,0.92
1710810000,0.92
1710813600,0.92
1710817200,1.38
1710820800,1.84
1710824400,1.84
1710828000,1.61
1710831600,0.92
1710835200,1.15
1710838800,0.92
1710842400,0.23
1710846000,0.92
1710849600,1.38
1710853200,1.61
1710856800,1.84
1710860400,2.07
1710864000,2.07
1710867600,1.84
1710871200,1.84
1710874800,1.61
1710878400,1.38
1710882000,1.38
1710885600,1.38
1710889200,1.38
1710892800,0.92
1710896400,0.92
1710900000,0.92
1710903600,1.38
1710907200,1.84
1710910800,1.84
1710914400,1.61
1710918000,0.92
1710921600,1.15
1710925200,0.92
1710928800,0.23
1710932400,0.92
1710936000,1.38
1710939600,1.61
1710943200,1.84
1710946800,2.07
1710950400,2.07
1710954000,1.84
1710957600,1.84
1710961200,1.61
1710964800,1.38
1710968400,1.38
1710972000,1.38
1710975600,1.38
1710979200,0.92
1710982800,0.92
1710986400,0.92
1710990000,1.38
1710993600,1.84
1710997200,1.84
1711000800,1.61
1711004400,0.92
1711008000,1.15
1711011600,0.92
1711015200,0.23
1711018800,0.92
1711022400,1.38
1711026000,1.61
1711029600,1.84
1711033200,2.07
1711036800,2.07
1711040400,1.84
1711044000,1.84
1711047600,1.61
1711051200,1.38
1711054800,1.38
1711058400,1.38
1711062000,1.38
1711065600,0.92
1711069200,0.92
1711072800,0.92
1711076400,1.38
1711080000,1.84
1711083600,1.84
1711087200,1.61
1711090800,0.92
1711094400,1.15
1711098000,0.92
1711101600,0.23
1711105200,0.92
1711108800,1.38
1711112400,1.61
1711116000,1.84
1711119600,2.07
1711123200,2.07
1711126800,1.84
1711130400,1.84
1711134000,1.61
1711137600,1.38
1711141200,1.38
1711144800,1.38
1711148400,1.38
1711152000,0.92
1711155600,0.92
1711159200,0.92
1711162800,1.38
1711166400,1.84
1711170000,1.84
1711173600,1.61
1711177200,0.92
1711180800,1.15
1711184400,0.92
1711188000,0.23
1711191600,0.92
1711195200,1.38
1711198800,1.61
1711202400,1.84
1711206000,2.07
1711209600,2.07
1711213200,1.84
1711216800,1.84
1711220400,1.61
1711224000,1.38
1711227600,1.38
1711231200,1.38
1711234800,1.38
1711238400,0.92
1711242000,0.92
1711245600,0.92
1711249200,1.38
1711252800,1.84
1711256400,1.84
1711260000,1.61
1711263600,0.92
1711267200,1.15
1711270800,0.92
1711274400,0.23
1711278000,0.92
1711281600,1.38
1711285200,1.61
1711288800,1.84
1711292400,2.07
1711296000,2.07
1711299600,1.84
1711303200,1.84
1711306800,1.61
1711310400,1.38
1711314000,1.38
1711317600,1.38
1711321200,1.38
1711324800,0.92
1711328400,0.92
1711332000,0.92
1711335600,1.38
1711339200,1.84
1711342800,1.84
1711346400,1.61
1711350000,0.92
1711353600,1.15
1711357200,0.92
1711360800,0.23
1711364400,0.92
1711368000,1.38
1711371600,1.61
1711375200,1.84
1711378800,2.07
1711382400,2.07
1711386000,1.84
1711389600,1.84
1711393200,1.61
1711396800,1.38
1711400400,1.38
1711404000,1.38
1711407600,1.38
1711411200,0.92
1711414800,0.92
1711418400,0.92
1711422000,1.38
1711425600,1.84
1711429200,1.84
1711432800,1.61
1711436400,0.92
1711440000,1.15
1711443600,0.92
1711447200,0.23
1711450800,0.92
1711454400,1.38
1711458000,1.61
1711461600,1.84
1711465200,2.07
1711468800,2.07
1711472400,1.84
1711476000,1.84
1711479600,1.61
1711483200,1.38
1711486800,1.38
1711490400,1.38
1711494000,1.38
1711497600,0.92
1711501200,0.92
1711504800,0.92
1711508400,1.38
1711512000,1.84
1711515600,1.84
1711519200,1.61
1711522800,0.92
1711526400,1.15
1711530000,0.92
1711533600,0.23
1711537200,0.92
1711540800,1.38
1711544400,1.61
1711548000,1.84
1711551600,2.07
1711555200,2.07
1711558800,1.84
1711562400,1.84
1711566000,1.61
1711569600,1.38
1711573200,1.38
1711576800,1.38
1711580400,1.38
1711584000,0.92
1711587600,0.92
1711591200,0.92
1711594800,1.38
1711598400,1.84
1711602000,1.84
1711605600,1.61
1711609200,0.92
1711612800,1.15
1711616400,0.92
1711620000,0.23
1711623600,0.92
1711627200,1.38
1711630800,1.61
1711634400,1.84
1711638000,2.07
1711641600,2.07
1711645200,1.84
1711648800,1.84
1711652400,1.61
1711656000,1.38
1711659600,1.38
1711663200,1.38
1711666800,1.38
1711670400,0.92
1711674000,0.92
1711677600,0.92
1711681200,1.38
1711684800,1.84
1711688400,1.84
1711692000,1.61
1711695600,0.92
1711699200,1.15
1711702800,0.92
1711706400,0.23
1711710000,0.92
1711713600,1.38
1711717200,1.61
1711720800,1.84
1711724400,2.07
1711728000,2.07
1711731600,1.84
1711735200,1.84
1711738800,1.61
1711742400,1.38
1711746000,1.38
1711749600,1.38
1711753200,1.38
1711756800,0.92
1711760400,0.92
1711764000,0.92
1711767600,1.38
1711771200,1.84
1711774800,1.84
1711778400,1.61
1711782000,0.92
1711785600,1.15
1711789200,0.92
1711792800,0.23
1711796400,0.92
1711800000,1.38
1711803600,1.61
1711807200,1.84
1711810800,2.07
1711814400,2.07
1711818000,1.84
1711821600,1.84
1711825200,1.61
1711828800,1.38
1711832400,1.38
1711836000,1.38
1711839600,1.38
1711843200,0.92
1711846800,0.92
1711846800,0.92
1711850400,1.38
1711854000,1.84
1711857600,1.84
1711861200,1.61
1711864800,0.92
1711868400,1.15
1711872000,0.92
1711875600,0.23
1711879200,0.92
1711882800,1.38
1711886400,1.61
1711890000,1.84
1711893600,2.07
1711897200,2.07
1711900800,1.84
1711904400,1.84
1711908000,1.61
1711911600,1.38
1711915200,1.38
1711918800,1.38
1711922400,1.38
1711926000,0.92
1711929600,0.92
1711933200,0.92
1711936800,1.38
1711940400,1.84
1711944000,1.84
1711947600,1.61
1711951200,0.92
1711954800,1.15
1711958400,0.92
1711962000,0.23
1711965600,0.92
1711969200,1.38
1711972800,1.61
1711976400,1.84
1711980000,2.07
1711983600,2.07
1711987200,1.84
1711990800,1.84
1711994400,1.61
1711998000,1.38
1712001600,1.38
1712005200,1.38
1712008800,1.38
1712012400,0.92
1712016000,0.92
1712019600,0.92
1712023200,1.38
1712026800,1.84
1712030400,1.84
1712034000,1.61
1712037600,0.92
1712041200,1.15
1712044800,0.92
1712048400,0.23
1712052000,0.92
1712055600,1.38
1712059200,1.61
1712062800,1.84
1712066400,2.07
1712070000,2.07
1712073600,1.84
1712077200,1.84
1712080800,1.61
1712084400,1.38
1712088000,1.38
1712091600,1.38
1712095200,1.38
1712098800,0.92
1712102400,0.92
1712106000,0.92
1712109600,1.38
1712113200,1.84
1712116800,1.84
1712120400,1.61
1712124000,0.92
1712127600,1.15
1712131200,0.92
1712134800,0.23
1712138400,0.92
1712142000,1.38
1712145600,1.61
1712149200,1.84
1712152800,2.07
1712156400,2.07
1712160000,1.84
1712163600,1.84
1712167200,1.61
1712170800,1.38
1712174400,1.38
1712178000,1.38
1712181600,1.38
1712185200,0.92
1712188800,0.92
1712192400,0.92
1712196000,1.38
1712199600,1.84
1712203200,1.84
1712206800,1.61
1712210400,0.92
1712214000,1.15
1712217600,0.92
1712221200,0.23
1712224800,0.92
1712228400,1.38
1712232000,1.61
1712235600,1.84
1712239200,2.07
1712242800,2.07
1712246400,1.84
1712250000,1.84
1712253600,1.61
1712257200,1.38
1712260800,1.38
1712264400,1.38
1712268000,1.38
1712271600,0.92
1712275200,0.92
1712278800,0.92
1712282400,1.38
1712286000,1.84
1712289600,1.84
1712293200,1.61
1712296800,0.92
1712300400,1.15
1712304000,0.92
1712307600,0.23
1712311200,0.92
1712314800,1.38
1712318400,1.61
1712322000,1.84
1712325600,2.07
1712329200,2.07
1712332800,1.84
1712336400,1.84
1712340000,1.61
1712343600,1.38
1712347200,1.38
1712350800,1.38
1712354400,1.38
1712358000,0.92
1712361600,0.92
1712365200,0.92
1712368800,1.38
1712372400,1.84
1712376000,1.84
1712379600,1.61
1712383200,0.92
1712386800,1.15
1712390400,0.92
1712394000,0.23
1712397600,0.92
1712401200,1.38
1712404800,1.61
1712408400,1.84
1712412000,2.07
1712415600,2.07
1712419200,1.84
1712422800,1.84
1712426400,1.61
1712430000,1.38
1712433600,1.38
1712437200,1.38
1712440800,1.38
1712444400,0.92
1712448000,0.92
1712451600,0.92
1712455200,1.38
1712458800,1.84
1712462400,1.84
1712466000,1.61
1712469600,0.92
1712473200,1.15
1712476800,0.92
1712480400,0.23
1712484000,0.92
1712487600,1.38
1712491200,1.61
1712494800,1.84
1712498400,2.07
1712502000,2.07
1712505600,1.84
1712509200,1.84
1712512800,1.61
1712516400,1.38
1712520000,1.38
1712523600,1.38
1712527200,1.38
1712530800,0.92
1712534400,0.92
1712538000,0.92
1712541600,1.38
1712545200,1.84
1712548800,1.84
1712552400,1.61
1712556000,0.92
1712559600,1.15
1712563200,0.92
1712566800,0.23
1712570400,0.92
1712574000,1.38
1712577600,1.61
1712581200,1.84
1712584800,2.07
1712588400,2.07
1712592000,1.84
1712595600,1.84
1712599200,1.61
1712602800,1.38
1712606400,1.38
1712610000,1.38
1712613600,1.38
1712617200,0.92
1712620800,0.92
1712624400,0.92
1712628000,1.38
1712631600,1.84
1712635200,1.84
1712638800,1.61
1712642400,0.92
1712646000,1.15
1712649600,0.92
1712653200,0.23
1712656800,0.92
1712660400,1.38
1712664000,1.61
1712667600,1.84
1712671200,2.07
1712674800,2.07
1712678400,1.84
1712682000,1.84
1712685600,1.61
1712689200,1.38
1712692800,1.38
1712696400,1.38
1712700000,1.38
1712703600,0.92
1712707200,0.92
1712710800,0.92
1712714400,1.38
1712718000,1.84
1712721600,1.84
1712725200,1.61
1712728800,0.92
1712732400,1.15
1712736000,0.92
1712739600,0.23
1712743200,0.92
1712746800,1.38
1712750400,1.61
1712754000,1.84
1712757600,2.07
1712761200,2.07
1712764800,1.84
1712768400,1.84
1712772000,1.61
1712775600,1.38
1712779200,1.38
1712782800,1.38
1712786400,1.38
1712790000,0.92
1712793600,0.92
1712797200,0.92
1712800800,1.38
1712804400,1.84
1712808000,1.84
1712811600,1.61
1712815200,0.92
1712818800,1.15
1712822400,0.92
1712826000,0.23
1712829600,0.92
1712833200,1.38
1712836800,1.61
1712840400,1.84
1712844000,2.07
1712847600,2.07
1712851200,1.84
1712854800,1.84
1712858400,1.61
1712862000,1.38
1712865600,1.38
1712869200,1.38
1712872800,1.38
1712876400,0.92
1712880000,0.92
1712883600,0.92
1712887200,1.38
1712890800,1.84
1712894400,1.84
1712898000,1.61
1712901600,0.92
1712905200,1.15
1712908800,0.92
1712912400,0.23
1712916000,0.92
1712919600,1.38
1712923200,1.61
1712926800,1.84
1712930400,2.07
1712934000,2.07
1712937600,1.84
1712941200,1.84
1712944800,1.61
1712948400,1.38
1712952000,1.38
1712955600,1.38
1712959200,1.38
1712962800,0.92
1712966400,0.92
1712970000,0.92
1712973600,1.38
1712977200,1.84
1712980800,1.84
1712984400,1.61
1712988000,0.92
1712991600,1.15
1712995200,0.92
1712998800,0.23
1713002400,0.92
1713006000,1.38
1713009600,1.61
1713013200,1.84
1713016800,2.07
1713020400,2.07
1713024000,1.84
1713027600,1.84
1713031200,1.61
1713034800,1.38
1713038400,1.38
1713042000,1.38
1713045600,1.38
1713049200,0.92
1713052800,0.92
1713056400,0.92
1713060000,1.38
1713063600,1.84
1713067200,1.84
1713070800,1.61
1713074400,0.92
1713078000,1.15
1713081600,0.92
1713085200,0.23
1713088800,0.92
1713092400,1.38
1713096000,1.61
1713099600,1.84
1713103200,2.07
1713106800,2.07
1713110400,1.84
1713114000,1.84
1713117600,1.61
1713121200,1.38
1713124800,1.38
1713128400,1.38
1713132000,1.38
1713135600,0.92
1713139200,0.92
1713142800,0.92
1713146400,1.38
1713150000,1.84
1713153600,1.84
1713157200,1.61
1713160800,0.92
1713164400,1.15
1713168000,0.92
1713171600,0.23
1713175200,0.92
1713178800,1.38
1713182400,1.61
1713186000,1.84
1713189600,2.07
1713193200,2.07
1713196800,1.84
1713200400,1.84
1713204000,1.61
1713207600,1.38
1713211200,1.38
1713214800,1.38
1713218400,1.38
1713222000,0.92
1713225600,0.92
1713229200,0.92
1713232800,1.38
1713236400,1.84
1713240000,1.84
1713243600,1.61
1713247200,0.92
1713250800,1.15
1713254400,0.92
1713258000,0.23
1713261600,0.92
1713265200,1.38
1713268800,1.61
1713272400,1.84
1713276000,2.07
1713279600,2.07
1713283200,1.84
1713286800,1.84
1713290400,1.61
1713294000,1.38
1713297600,1.38
1713301200,1.38
1713304800,1.38
1713308400,0.92
1713312000,0.92
1713315600,0.92
1713319200,1.38
1713322800,1.84
1713326400,1.84
1713330000,1.61
1713333600,0.92
1713337200,1.15
1713340800,0.92
1713344400,0.23
1713348000,0.92
1713351600,1.38
1713355200,1.61
1713358800,1.84
1713362400,2.07
1713366000,2.07
1713369600,1.84
1713373200,1.84
1713376800,1.61
1713380400,1.38
1713384000,1.38
1713387600,1.38
1713391200,1.38
1713394800,0.92
1713398400,0.92
1713402000,0.92
1713405600,1.38
1713409200,1.84
1713412800,1.84
1713416400,1.61
1713420000,0.92
1713423600,1.15
1713427200,0.92
1713430800,0.23
1713434400,0.92
1713438000,1.38
1713441600,1.61
1713445200,1.84
1713448800,2.07
1713452400,2.07
1713456000,1.84
1713459600,1.84
1713463200,1.61
1713466800,1.38
1713470400,1.38
1713474000,1.38
1713477600,1.38
1713481200,0.92
1713484800,0.92
1713488400,0.92
1713492000,1.38
1713495600,1.84
1713499200,1.84
1713502800,1.61
1713506400,0.92
1713510000,1.15
1713513600,0.92
1713517200,0.23
1713520800,0.92
1713524400,1.38
1713528000,1.61
1713531600,1.84
1713535200,2.07
1713538800,2.07
1713542400,1.84
1713546000,1.84
1713549600,1.61
1713553200,1.38
1713556800,1.38
1713560400,1.38
1713564000,1.38
1713567600,0.92
1713571200,0.92
1713574800,0.92
1713578400,1.38
1713582000,1.84
1713585600,1.84
1713589200,1.61
1713592800,0.92
1713596400,1.15
1713600000,0.92
1713603600,0.23
1713607200,0.92
1713610800,1.38
1713614400,1.61
1713618000,1.84
1713621600,2.07
1713625200,2.07
1713628800,1.84
1713632400,1.84
1713636000,1.61
1713639600,1.38
1713643200,1.38
1713646800,1.38
1713650400,1.38
1713654000,0.92
1713657600,0.92
1713661200,0.92
1713664800,1.38
1713668400,1.84
1713672000,1.84
1713675600,1.61
1713679200,0.92
1713682800,1.15
1713686400,0.92
1713690000,0.23
1713693600,0.92
1713697200,1.38
1713700800,1.61
1713704400,1.84
1713708000,2.07
1713711600,2.07
1713715200,1.84
1713718800,1.84
1713722400,1.61
1713726000,1.38
1713729600,1.38
1713733200,1.38
1713736800,1.38
1713740400,0.92
1713744000,0.92
1713747600,0.92
1713751200,1.38
1713754800,1.84
1713758400,1.84
1713762000,1.61
1713765600,0.92
1713769200,1.15
1713772800,0.92
1713776400,0.23
1713780000,0.92
1713783600,1.38
1713787200,1.61
1713790800,1.84
1713794400,2.07
1713798000,2.07
1713801600,1.84
1713805200,1.84
1713808800,1.61
1713812400,1.38
1713816000,1.38
1713819600,1.38
1713823200,1.38
1713826800,0.92
1713830400,0.92
1713834000,0.92
1713837600,1.38
1713841200,1.84
1713844800,1.84
1713848400,1.61
1713852000,0.92
1713855600,1.15
1713859200,0.92
1713862800,0.23
1713866400,0.92
1713870000,1.38
1713873600,1.61
1713877200,1.84
1713880800,2.07
1713884400,2.07
1713888000,1.84
1713891600,1.84
1713895200,1.61
1713898800,1.38
1713902400,1.38
1713906000,1.38
1713909600,1.38
1713913200,0.92
1713916800,0.92
1713920400,0.92
1713924000,1.38
1713927600,1.84
1713931200,1.84
1713934800,1.61
1713938400,0.92
1713942000,1.15
1713945600,0.92
1713949200,0.23
1713952800,0.92
1713956400,1.38
1713960000,1.61
1713963600,1.84
1713967200,2.07
1713970800,2.07
1713974400,1.84
1713978000,1.84
1713981600,1.61
1713985200,1.38
1713988800,1.38
1713992400,1.38
1713996000,1.38
1713999600,0.92
1714003200,0.92
1714006800,0.92
1714010400,1.38
1714014000,1.84
1714017600,1.84
1714021200,1.61
1714024800,0.92
1714028400,1.15
1714032000,0.92
1714035600,0.23
1714039200,0.92
1714042800,1.38
1714046400,1.61
1714050000,1.84
1714053600,2.07
1714057200,2.07
1714060800,1.84
1714064400,1.84
1714068000,1.61
1714071600,1.38
1714075200,1.38
1714078800,1.38
1714082400,1.38
1714086000,0.92
1714089600,0.92
1714093200,0.92
1714096800,1.38
1714100400,1.84
1714104000,1.84
1714107600,1.61
1714111200,0.92
1714114800,1.15
1714118400,0.92
1714122000,0.23
1714125600,0.92
1714129200,1.38
1714132800,1.61
1714136400,1.84
1714140000,2.07
1714143600,2.07
1714147200,1.84
1714150800,1.84
1714154400,1.61
1714158000,1.38
1714161600,1.38
1714165200,1.38
1714168800,1.38
1714172400,0.92
1714176000,0.92
1714179600,0.92
1714183200,1.38
1714186800,1.84
1714190400,1.84
1714194000,1.61
1714197600,0.92
1714201200,1.15
1714204800,0.92
1714208400,0.23
1714212000,0.92
1714215600,1.38
1714219200,1.61
1714222800,1.84
1714226400,2.07
1714230000,2.07
1714233600,1.84
1714237200,1.84
1714240800,1.61
1714244400,1.38
1714248000,1.38
1714251600,1.38
1714255200,1.38
1714258800,0.92
1714262400,0.92
1714266000,0.92
1714269600,1.38
1714273200,1.84
1714276800,1.84
1714280400,1.61
1714284000,0.92
1714287600,1.15
1714291200,0.92
1714294800,0.23
1714298400,0.92
1714302000,1.38
1714305600,1.61
1714309200,1.84
1714312800,2.07
1714316400,2.07
1714320000,1.84
1714323600,1.84
1714327200,1.61
1714330800,1.38
1714334400,1.38
1714338000,1.38
1714341600,1.38
1714345200,0.92
1714348800,0.92
1714352400,0.92
1714356000,1.38
1714359600,1.84
1714363200,1.84
1714366800,1.61
1714370400,0.92
1714374000,1.15
1714377600,0.92
